participantID,item,rating,targetType,targetNumber,facialColoration,shownEmotion,emotionChoiceID,target_gender,ratedEmotion
P011,WF-002-NR-HC_2,1,WF,002,NR,HC,2,Female,Sad
P008,WF-002-NR-HC_2,1,WF,002,NR,HC,2,Female,Sad
P005,WF-002-NR-HC_2,3,WF,002,NR,HC,2,Female,Sad
P025,WF-002-NR-HC_2,2,WF,002,NR,HC,2,Female,Sad
P022,WF-002-NR-HC_2,1,WF,002,NR,HC,2,Female,Sad
P063,WF-002-NR-HC_3,1,WF,002,NR,HC,3,Female,Surprised
P058,WF-002-NR-HC_3,1,WF,002,NR,HC,3,Female,Surprised
P019,WF-002-NR-HC_3,1,WF,002,NR,HC,3,Female,Surprised
P017,WF-002-NR-HC_3,1,WF,002,NR,HC,3,Female,Surprised
P032,WF-002-NR-HC_3,1,WF,002,NR,HC,3,Female,Surprised
P051,WF-002-NR-HC_3,1,WF,002,NR,HC,3,Female,Surprised
P011,WF-002-NR-HC_3,1,WF,002,NR,HC,3,Female,Surprised
P008,WF-002-NR-HC_3,1,WF,002,NR,HC,3,Female,Surprised
P005,WF-002-NR-HC_3,2,WF,002,NR,HC,3,Female,Surprised
P025,WF-002-NR-HC_3,1,WF,002,NR,HC,3,Female,Surprised
P022,WF-002-NR-HC_3,1,WF,002,NR,HC,3,Female,Surprised
P063,WF-002-NR-HC_4,1,WF,002,NR,HC,4,Female,Angry
P058,WF-002-NR-HC_4,1,WF,002,NR,HC,4,Female,Angry
P019,WF-002-NR-HC_4,1,WF,002,NR,HC,4,Female,Angry
P017,WF-002-NR-HC_4,1,WF,002,NR,HC,4,Female,Angry
P032,WF-002-NR-HC_4,1,WF,002,NR,HC,4,Female,Angry
P051,WF-002-NR-HC_4,1,WF,002,NR,HC,4,Female,Angry
P011,WF-002-NR-HC_4,1,WF,002,NR,HC,4,Female,Angry
P008,WF-002-NR-HC_4,1,WF,002,NR,HC,4,Female,Angry
P005,WF-002-NR-HC_4,3,WF,002,NR,HC,4,Female,Angry
P025,WF-002-NR-HC_4,1,WF,002,NR,HC,4,Female,Angry
P022,WF-002-NR-HC_4,1,WF,002,NR,HC,4,Female,Angry
P063,WF-002-NR-HC_5,1,WF,002,NR,HC,5,Female,Disgusted
P058,WF-002-NR-HC_5,1,WF,002,NR,HC,5,Female,Disgusted
P019,WF-002-NR-HC_5,1,WF,002,NR,HC,5,Female,Disgusted
P017,WF-002-NR-HC_5,1,WF,002,NR,HC,5,Female,Disgusted
P032,WF-002-NR-HC_5,1,WF,002,NR,HC,5,Female,Disgusted
P051,WF-002-NR-HC_5,1,WF,002,NR,HC,5,Female,Disgusted
P011,WF-002-NR-HC_5,1,WF,002,NR,HC,5,Female,Disgusted
P008,WF-002-NR-HC_5,1,WF,002,NR,HC,5,Female,Disgusted
P005,WF-002-NR-HC_5,3,WF,002,NR,HC,5,Female,Disgusted
P025,WF-002-NR-HC_5,1,WF,002,NR,HC,5,Female,Disgusted
P022,WF-002-NR-HC_5,1,WF,002,NR,HC,5,Female,Disgusted
P063,WF-002-NR-HC_6,1,WF,002,NR,HC,6,Female,Scared
P058,WF-002-NR-HC_6,1,WF,002,NR,HC,6,Female,Scared
P019,WF-002-NR-HC_6,1,WF,002,NR,HC,6,Female,Scared
P017,WF-002-NR-HC_6,1,WF,002,NR,HC,6,Female,Scared
P032,WF-002-NR-HC_6,1,WF,002,NR,HC,6,Female,Scared
P051,WF-002-NR-HC_6,1,WF,002,NR,HC,6,Female,Scared
P011,WF-002-NR-HC_6,1,WF,002,NR,HC,6,Female,Scared
P008,WF-002-NR-HC_6,1,WF,002,NR,HC,6,Female,Scared
P005,WF-002-NR-HC_6,1,WF,002,NR,HC,6,Female,Scared
P025,WF-002-NR-HC_6,1,WF,002,NR,HC,6,Female,Scared
P022,WF-002-NR-HC_6,1,WF,002,NR,HC,6,Female,Scared
P063,WF-002-NR-A_1,1,WF,002,NR,A,1,Female,Happy
P058,WF-002-NR-A_1,1,WF,002,NR,A,1,Female,Happy
P019,WF-002-NR-A_1,1,WF,002,NR,A,1,Female,Happy
P017,WF-002-NR-A_1,1,WF,002,NR,A,1,Female,Happy
P032,WF-002-NR-A_1,1,WF,002,NR,A,1,Female,Happy
P051,WF-002-NR-A_1,1,WF,002,NR,A,1,Female,Happy
P011,WF-002-NR-A_1,2,WF,002,NR,A,1,Female,Happy
P008,WF-002-NR-A_1,1,WF,002,NR,A,1,Female,Happy
P005,WF-002-NR-A_1,1,WF,002,NR,A,1,Female,Happy
P025,WF-002-NR-A_1,1,WF,002,NR,A,1,Female,Happy
P022,WF-002-NR-A_1,2,WF,002,NR,A,1,Female,Happy
P063,WF-002-NR-A_2,2,WF,002,NR,A,2,Female,Sad
P058,WF-002-NR-A_2,1,WF,002,NR,A,2,Female,Sad
P019,WF-002-NR-A_2,1,WF,002,NR,A,2,Female,Sad
P017,WF-002-NR-A_2,1,WF,002,NR,A,2,Female,Sad
P032,WF-002-NR-A_2,1,WF,002,NR,A,2,Female,Sad
P051,WF-002-NR-A_2,1,WF,002,NR,A,2,Female,Sad
P011,WF-002-NR-A_2,3,WF,002,NR,A,2,Female,Sad
P008,WF-002-NR-A_2,1,WF,002,NR,A,2,Female,Sad
P005,WF-002-NR-A_2,3,WF,002,NR,A,2,Female,Sad
P025,WF-002-NR-A_2,1,WF,002,NR,A,2,Female,Sad
P022,WF-002-NR-A_2,1,WF,002,NR,A,2,Female,Sad
P063,WF-002-NR-A_3,1,WF,002,NR,A,3,Female,Surprised
P058,WF-002-NR-A_3,1,WF,002,NR,A,3,Female,Surprised
P019,WF-002-NR-A_3,2,WF,002,NR,A,3,Female,Surprised
P017,WF-002-NR-A_3,1,WF,002,NR,A,3,Female,Surprised
P032,WF-002-NR-A_3,1,WF,002,NR,A,3,Female,Surprised
P051,WF-002-NR-A_3,1,WF,002,NR,A,3,Female,Surprised
P011,WF-002-NR-A_3,1,WF,002,NR,A,3,Female,Surprised
P008,WF-002-NR-A_3,1,WF,002,NR,A,3,Female,Surprised
P005,WF-002-NR-A_3,3,WF,002,NR,A,3,Female,Surprised
P025,WF-002-NR-A_3,2,WF,002,NR,A,3,Female,Surprised
P022,WF-002-NR-A_3,1,WF,002,NR,A,3,Female,Surprised
P063,WF-002-NR-A_4,5,WF,002,NR,A,4,Female,Angry
P058,WF-002-NR-A_4,5,WF,002,NR,A,4,Female,Angry
P019,WF-002-NR-A_4,2,WF,002,NR,A,4,Female,Angry
P017,WF-002-NR-A_4,3,WF,002,NR,A,4,Female,Angry
P032,WF-002-NR-A_4,4,WF,002,NR,A,4,Female,Angry
P051,WF-002-NR-A_4,5,WF,002,NR,A,4,Female,Angry
P011,WF-002-NR-A_4,4,WF,002,NR,A,4,Female,Angry
P008,WF-002-NR-A_4,3,WF,002,NR,A,4,Female,Angry
P005,WF-002-NR-A_4,2,WF,002,NR,A,4,Female,Angry
P025,WF-002-NR-A_4,1,WF,002,NR,A,4,Female,Angry
P022,WF-002-NR-A_4,3,WF,002,NR,A,4,Female,Angry
P063,WF-002-NR-A_5,5,WF,002,NR,A,5,Female,Disgusted
P058,WF-002-NR-A_5,4,WF,002,NR,A,5,Female,Disgusted
P019,WF-002-NR-A_5,4,WF,002,NR,A,5,Female,Disgusted
P017,WF-002-NR-A_5,3,WF,002,NR,A,5,Female,Disgusted
P032,WF-002-NR-A_5,4,WF,002,NR,A,5,Female,Disgusted
P051,WF-002-NR-A_5,4,WF,002,NR,A,5,Female,Disgusted
P011,WF-002-NR-A_5,4,WF,002,NR,A,5,Female,Disgusted
P008,WF-002-NR-A_5,5,WF,002,NR,A,5,Female,Disgusted
P005,WF-002-NR-A_5,5,WF,002,NR,A,5,Female,Disgusted
P025,WF-002-NR-A_5,5,WF,002,NR,A,5,Female,Disgusted
P022,WF-002-NR-A_5,3,WF,002,NR,A,5,Female,Disgusted
P063,WF-002-NR-A_6,2,WF,002,NR,A,6,Female,Scared
P058,WF-002-NR-A_6,1,WF,002,NR,A,6,Female,Scared
P019,WF-002-NR-A_6,1,WF,002,NR,A,6,Female,Scared
P017,WF-002-NR-A_6,1,WF,002,NR,A,6,Female,Scared
P032,WF-002-NR-A_6,1,WF,002,NR,A,6,Female,Scared
P051,WF-002-NR-A_6,1,WF,002,NR,A,6,Female,Scared
P011,WF-002-NR-A_6,1,WF,002,NR,A,6,Female,Scared
P008,WF-002-NR-A_6,2,WF,002,NR,A,6,Female,Scared
P005,WF-002-NR-A_6,3,WF,002,NR,A,6,Female,Scared
P025,WF-002-NR-A_6,1,WF,002,NR,A,6,Female,Scared
P022,WF-002-NR-A_6,1,WF,002,NR,A,6,Female,Scared
P063,WF-002-NR-F_1,3,WF,002,NR,F,1,Female,Happy
P058,WF-002-NR-F_1,3,WF,002,NR,F,1,Female,Happy
P019,WF-002-NR-F_1,3,WF,002,NR,F,1,Female,Happy
P017,WF-002-NR-F_1,2,WF,002,NR,F,1,Female,Happy
P032,WF-002-NR-F_1,1,WF,002,NR,F,1,Female,Happy
P051,WF-002-NR-F_1,4,WF,002,NR,F,1,Female,Happy
P011,WF-002-NR-F_1,2,WF,002,NR,F,1,Female,Happy
P008,WF-002-NR-F_1,3,WF,002,NR,F,1,Female,Happy
P005,WF-002-NR-F_1,5,WF,002,NR,F,1,Female,Happy
P025,WF-002-NR-F_1,4,WF,002,NR,F,1,Female,Happy
P022,WF-002-NR-F_1,5,WF,002,NR,F,1,Female,Happy
P063,WF-002-NR-F_2,1,WF,002,NR,F,2,Female,Sad
P058,WF-002-NR-F_2,1,WF,002,NR,F,2,Female,Sad
P019,WF-002-NR-F_2,1,WF,002,NR,F,2,Female,Sad
P017,WF-002-NR-F_2,1,WF,002,NR,F,2,Female,Sad
P032,WF-002-NR-F_2,1,WF,002,NR,F,2,Female,Sad
P051,WF-002-NR-F_2,2,WF,002,NR,F,2,Female,Sad
P011,WF-002-NR-F_2,1,WF,002,NR,F,2,Female,Sad
P008,WF-002-NR-F_2,1,WF,002,NR,F,2,Female,Sad
P005,WF-002-NR-F_2,2,WF,002,NR,F,2,Female,Sad
P025,WF-002-NR-F_2,1,WF,002,NR,F,2,Female,Sad
P022,WF-002-NR-F_2,1,WF,002,NR,F,2,Female,Sad
P063,WF-002-NR-F_3,5,WF,002,NR,F,3,Female,Surprised
P058,WF-002-NR-F_3,5,WF,002,NR,F,3,Female,Surprised
P019,WF-002-NR-F_3,5,WF,002,NR,F,3,Female,Surprised
P017,WF-002-NR-F_3,5,WF,002,NR,F,3,Female,Surprised
P032,WF-002-NR-F_3,5,WF,002,NR,F,3,Female,Surprised
P051,WF-002-NR-F_3,4,WF,002,NR,F,3,Female,Surprised
P011,WF-002-NR-F_3,4,WF,002,NR,F,3,Female,Surprised
P008,WF-002-NR-F_3,3,WF,002,NR,F,3,Female,Surprised
P005,WF-002-NR-F_3,5,WF,002,NR,F,3,Female,Surprised
P025,WF-002-NR-F_3,5,WF,002,NR,F,3,Female,Surprised
P022,WF-002-NR-F_3,5,WF,002,NR,F,3,Female,Surprised
P063,WF-002-NR-F_4,1,WF,002,NR,F,4,Female,Angry
P058,WF-002-NR-F_4,1,WF,002,NR,F,4,Female,Angry
P019,WF-002-NR-F_4,1,WF,002,NR,F,4,Female,Angry
P017,WF-002-NR-F_4,1,WF,002,NR,F,4,Female,Angry
P032,WF-002-NR-F_4,1,WF,002,NR,F,4,Female,Angry
P051,WF-002-NR-F_4,1,WF,002,NR,F,4,Female,Angry
P011,WF-002-NR-F_4,1,WF,002,NR,F,4,Female,Angry
P008,WF-002-NR-F_4,1,WF,002,NR,F,4,Female,Angry
P005,WF-002-NR-F_4,3,WF,002,NR,F,4,Female,Angry
P025,WF-002-NR-F_4,1,WF,002,NR,F,4,Female,Angry
P022,WF-002-NR-F_4,1,WF,002,NR,F,4,Female,Angry
P063,WF-002-NR-F_5,1,WF,002,NR,F,5,Female,Disgusted
P058,WF-002-NR-F_5,1,WF,002,NR,F,5,Female,Disgusted
P019,WF-002-NR-F_5,1,WF,002,NR,F,5,Female,Disgusted
P017,WF-002-NR-F_5,1,WF,002,NR,F,5,Female,Disgusted
P032,WF-002-NR-F_5,1,WF,002,NR,F,5,Female,Disgusted
P051,WF-002-NR-F_5,1,WF,002,NR,F,5,Female,Disgusted
P011,WF-002-NR-F_5,1,WF,002,NR,F,5,Female,Disgusted
P008,WF-002-NR-F_5,2,WF,002,NR,F,5,Female,Disgusted
P005,WF-002-NR-F_5,5,WF,002,NR,F,5,Female,Disgusted
P025,WF-002-NR-F_5,1,WF,002,NR,F,5,Female,Disgusted
P022,WF-002-NR-F_5,1,WF,002,NR,F,5,Female,Disgusted
P063,WF-002-NR-F_6,1,WF,002,NR,F,6,Female,Scared
P058,WF-002-NR-F_6,1,WF,002,NR,F,6,Female,Scared
P019,WF-002-NR-F_6,2,WF,002,NR,F,6,Female,Scared
P017,WF-002-NR-F_6,1,WF,002,NR,F,6,Female,Scared
P032,WF-002-NR-F_6,2,WF,002,NR,F,6,Female,Scared
P051,WF-002-NR-F_6,1,WF,002,NR,F,6,Female,Scared
P011,WF-002-NR-F_6,1,WF,002,NR,F,6,Female,Scared
P008,WF-002-NR-F_6,1,WF,002,NR,F,6,Female,Scared
P005,WF-002-NR-F_6,2,WF,002,NR,F,6,Female,Scared
P025,WF-002-NR-F_6,1,WF,002,NR,F,6,Female,Scared
P022,WF-002-NR-F_6,1,WF,002,NR,F,6,Female,Scared
P065,WF-003-NR-N_1,2,WF,003,NR,N,1,Female,Happy
P063,WF-003-NR-N_1,2,WF,003,NR,N,1,Female,Happy
p057,WF-003-NR-N_1,2,WF,003,NR,N,1,Female,Happy
P035,WF-003-NR-N_1,1,WF,003,NR,N,1,Female,Happy
P034,WF-003-NR-N_1,1,WF,003,NR,N,1,Female,Happy
P049,WF-003-NR-N_1,1,WF,003,NR,N,1,Female,Happy
P047,WF-003-NR-N_1,3,WF,003,NR,N,1,Female,Happy
P030,WF-003-NR-N_1,1,WF,003,NR,N,1,Female,Happy
P007,WF-003-NR-N_1,3,WF,003,NR,N,1,Female,Happy
P024,WF-003-NR-N_1,3,WF,003,NR,N,1,Female,Happy
P002,WF-003-NR-N_1,1,WF,003,NR,N,1,Female,Happy
P065,WF-003-NR-N_2,3,WF,003,NR,N,2,Female,Sad
P063,WF-003-NR-N_2,2,WF,003,NR,N,2,Female,Sad
p057,WF-003-NR-N_2,3,WF,003,NR,N,2,Female,Sad
P035,WF-003-NR-N_2,5,WF,003,NR,N,2,Female,Sad
P034,WF-003-NR-N_2,3,WF,003,NR,N,2,Female,Sad
P049,WF-003-NR-N_2,1,WF,003,NR,N,2,Female,Sad
P047,WF-003-NR-N_2,1,WF,003,NR,N,2,Female,Sad
P030,WF-003-NR-N_2,2,WF,003,NR,N,2,Female,Sad
P007,WF-003-NR-N_2,3,WF,003,NR,N,2,Female,Sad
P024,WF-003-NR-N_2,2,WF,003,NR,N,2,Female,Sad
P002,WF-003-NR-N_2,4,WF,003,NR,N,2,Female,Sad
P065,WF-003-NR-N_3,1,WF,003,NR,N,3,Female,Surprised
P063,WF-003-NR-N_3,1,WF,003,NR,N,3,Female,Surprised
p057,WF-003-NR-N_3,2,WF,003,NR,N,3,Female,Surprised
P035,WF-003-NR-N_3,1,WF,003,NR,N,3,Female,Surprised
P034,WF-003-NR-N_3,1,WF,003,NR,N,3,Female,Surprised
P049,WF-003-NR-N_3,1,WF,003,NR,N,3,Female,Surprised
P047,WF-003-NR-N_3,1,WF,003,NR,N,3,Female,Surprised
P030,WF-003-NR-N_3,2,WF,003,NR,N,3,Female,Surprised
P007,WF-003-NR-N_3,2,WF,003,NR,N,3,Female,Surprised
P024,WF-003-NR-N_3,1,WF,003,NR,N,3,Female,Surprised
P002,WF-003-NR-N_3,1,WF,003,NR,N,3,Female,Surprised
P065,WF-003-NR-N_4,2,WF,003,NR,N,4,Female,Angry
P063,WF-003-NR-N_4,2,WF,003,NR,N,4,Female,Angry
p057,WF-003-NR-N_4,2,WF,003,NR,N,4,Female,Angry
P035,WF-003-NR-N_4,1,WF,003,NR,N,4,Female,Angry
P034,WF-003-NR-N_4,1,WF,003,NR,N,4,Female,Angry
P049,WF-003-NR-N_4,1,WF,003,NR,N,4,Female,Angry
P047,WF-003-NR-N_4,1,WF,003,NR,N,4,Female,Angry
P030,WF-003-NR-N_4,2,WF,003,NR,N,4,Female,Angry
P007,WF-003-NR-N_4,1,WF,003,NR,N,4,Female,Angry
P024,WF-003-NR-N_4,3,WF,003,NR,N,4,Female,Angry
P002,WF-003-NR-N_4,1,WF,003,NR,N,4,Female,Angry
P065,WF-003-NR-N_5,2,WF,003,NR,N,5,Female,Disgusted
P063,WF-003-NR-N_5,1,WF,003,NR,N,5,Female,Disgusted
p057,WF-003-NR-N_5,2,WF,003,NR,N,5,Female,Disgusted
P035,WF-003-NR-N_5,1,WF,003,NR,N,5,Female,Disgusted
P034,WF-003-NR-N_5,1,WF,003,NR,N,5,Female,Disgusted
P049,WF-003-NR-N_5,1,WF,003,NR,N,5,Female,Disgusted
P047,WF-003-NR-N_5,2,WF,003,NR,N,5,Female,Disgusted
P030,WF-003-NR-N_5,1,WF,003,NR,N,5,Female,Disgusted
P007,WF-003-NR-N_5,1,WF,003,NR,N,5,Female,Disgusted
P024,WF-003-NR-N_5,2,WF,003,NR,N,5,Female,Disgusted
P002,WF-003-NR-N_5,2,WF,003,NR,N,5,Female,Disgusted
P065,WF-003-NR-N_6,1,WF,003,NR,N,6,Female,Scared
P063,WF-003-NR-N_6,1,WF,003,NR,N,6,Female,Scared
p057,WF-003-NR-N_6,1,WF,003,NR,N,6,Female,Scared
P035,WF-003-NR-N_6,1,WF,003,NR,N,6,Female,Scared
P034,WF-003-NR-N_6,1,WF,003,NR,N,6,Female,Scared
P049,WF-003-NR-N_6,1,WF,003,NR,N,6,Female,Scared
P047,WF-003-NR-N_6,1,WF,003,NR,N,6,Female,Scared
P030,WF-003-NR-N_6,1,WF,003,NR,N,6,Female,Scared
P007,WF-003-NR-N_6,1,WF,003,NR,N,6,Female,Scared
P024,WF-003-NR-N_6,1,WF,003,NR,N,6,Female,Scared
P002,WF-003-NR-N_6,1,WF,003,NR,N,6,Female,Scared
P065,WF-003-NR-HC_1,4,WF,003,NR,HC,1,Female,Happy
P063,WF-003-NR-HC_1,3,WF,003,NR,HC,1,Female,Happy
p057,WF-003-NR-HC_1,4,WF,003,NR,HC,1,Female,Happy
P035,WF-003-NR-HC_1,1,WF,003,NR,HC,1,Female,Happy
P034,WF-003-NR-HC_1,3,WF,003,NR,HC,1,Female,Happy
P049,WF-003-NR-HC_1,5,WF,003,NR,HC,1,Female,Happy
P047,WF-003-NR-HC_1,5,WF,003,NR,HC,1,Female,Happy
P030,WF-003-NR-HC_1,5,WF,003,NR,HC,1,Female,Happy
P007,WF-003-NR-HC_1,5,WF,003,NR,HC,1,Female,Happy
P024,WF-003-NR-HC_1,5,WF,003,NR,HC,1,Female,Happy
P002,WF-003-NR-HC_1,2,WF,003,NR,HC,1,Female,Happy
P065,WF-003-NR-HC_2,1,WF,003,NR,HC,2,Female,Sad
P063,WF-003-NR-HC_2,3,WF,003,NR,HC,2,Female,Sad
p057,WF-003-NR-HC_2,1,WF,003,NR,HC,2,Female,Sad
P035,WF-003-NR-HC_2,4,WF,003,NR,HC,2,Female,Sad
P034,WF-003-NR-HC_2,1,WF,003,NR,HC,2,Female,Sad
P049,WF-003-NR-HC_2,1,WF,003,NR,HC,2,Female,Sad
P047,WF-003-NR-HC_2,1,WF,003,NR,HC,2,Female,Sad
P030,WF-003-NR-HC_2,1,WF,003,NR,HC,2,Female,Sad
P007,WF-003-NR-HC_2,1,WF,003,NR,HC,2,Female,Sad
P024,WF-003-NR-HC_2,1,WF,003,NR,HC,2,Female,Sad
P002,WF-003-NR-HC_2,2,WF,003,NR,HC,2,Female,Sad
P065,WF-003-NR-HC_3,2,WF,003,NR,HC,3,Female,Surprised
P063,WF-003-NR-HC_3,1,WF,003,NR,HC,3,Female,Surprised
p057,WF-003-NR-HC_3,2,WF,003,NR,HC,3,Female,Surprised
P035,WF-003-NR-HC_3,1,WF,003,NR,HC,3,Female,Surprised
P034,WF-003-NR-HC_3,1,WF,003,NR,HC,3,Female,Surprised
P049,WF-003-NR-HC_3,1,WF,003,NR,HC,3,Female,Surprised
P047,WF-003-NR-HC_3,1,WF,003,NR,HC,3,Female,Surprised
P030,WF-003-NR-HC_3,1,WF,003,NR,HC,3,Female,Surprised
P007,WF-003-NR-HC_3,1,WF,003,NR,HC,3,Female,Surprised
P024,WF-003-NR-HC_3,1,WF,003,NR,HC,3,Female,Surprised
P002,WF-003-NR-HC_3,3,WF,003,NR,HC,3,Female,Surprised
P065,WF-003-NR-HC_4,1,WF,003,NR,HC,4,Female,Angry
P063,WF-003-NR-HC_4,1,WF,003,NR,HC,4,Female,Angry
p057,WF-003-NR-HC_4,1,WF,003,NR,HC,4,Female,Angry
P035,WF-003-NR-HC_4,1,WF,003,NR,HC,4,Female,Angry
P034,WF-003-NR-HC_4,1,WF,003,NR,HC,4,Female,Angry
P049,WF-003-NR-HC_4,1,WF,003,NR,HC,4,Female,Angry
P047,WF-003-NR-HC_4,2,WF,003,NR,HC,4,Female,Angry
P030,WF-003-NR-HC_4,1,WF,003,NR,HC,4,Female,Angry
P007,WF-003-NR-HC_4,1,WF,003,NR,HC,4,Female,Angry
P024,WF-003-NR-HC_4,1,WF,003,NR,HC,4,Female,Angry
P002,WF-003-NR-HC_4,1,WF,003,NR,HC,4,Female,Angry
P065,WF-003-NR-HC_5,1,WF,003,NR,HC,5,Female,Disgusted
P063,WF-003-NR-HC_5,1,WF,003,NR,HC,5,Female,Disgusted
p057,WF-003-NR-HC_5,1,WF,003,NR,HC,5,Female,Disgusted
P035,WF-003-NR-HC_5,4,WF,003,NR,HC,5,Female,Disgusted
P034,WF-003-NR-HC_5,2,WF,003,NR,HC,5,Female,Disgusted
P049,WF-003-NR-HC_5,1,WF,003,NR,HC,5,Female,Disgusted
P047,WF-003-NR-HC_5,2,WF,003,NR,HC,5,Female,Disgusted
P030,WF-003-NR-HC_5,1,WF,003,NR,HC,5,Female,Disgusted
P007,WF-003-NR-HC_5,1,WF,003,NR,HC,5,Female,Disgusted
P024,WF-003-NR-HC_5,1,WF,003,NR,HC,5,Female,Disgusted
P002,WF-003-NR-HC_5,1,WF,003,NR,HC,5,Female,Disgusted
P065,WF-003-NR-HC_6,1,WF,003,NR,HC,6,Female,Scared
P063,WF-003-NR-HC_6,2,WF,003,NR,HC,6,Female,Scared
p057,WF-003-NR-HC_6,1,WF,003,NR,HC,6,Female,Scared
P035,WF-003-NR-HC_6,1,WF,003,NR,HC,6,Female,Scared
P034,WF-003-NR-HC_6,1,WF,003,NR,HC,6,Female,Scared
P049,WF-003-NR-HC_6,1,WF,003,NR,HC,6,Female,Scared
P047,WF-003-NR-HC_6,1,WF,003,NR,HC,6,Female,Scared
P030,WF-003-NR-HC_6,1,WF,003,NR,HC,6,Female,Scared
P007,WF-003-NR-HC_6,1,WF,003,NR,HC,6,Female,Scared
P024,WF-003-NR-HC_6,1,WF,003,NR,HC,6,Female,Scared
P002,WF-003-NR-HC_6,1,WF,003,NR,HC,6,Female,Scared
P065,WF-003-NR-A_1,1,WF,003,NR,A,1,Female,Happy
P063,WF-003-NR-A_1,1,WF,003,NR,A,1,Female,Happy
p057,WF-003-NR-A_1,1,WF,003,NR,A,1,Female,Happy
P035,WF-003-NR-A_1,1,WF,003,NR,A,1,Female,Happy
P034,WF-003-NR-A_1,2,WF,003,NR,A,1,Female,Happy
P049,WF-003-NR-A_1,1,WF,003,NR,A,1,Female,Happy
P047,WF-003-NR-A_1,2,WF,003,NR,A,1,Female,Happy
P030,WF-003-NR-A_1,1,WF,003,NR,A,1,Female,Happy
P007,WF-003-NR-A_1,1,WF,003,NR,A,1,Female,Happy
P024,WF-003-NR-A_1,1,WF,003,NR,A,1,Female,Happy
P002,WF-003-NR-A_1,1,WF,003,NR,A,1,Female,Happy
P065,WF-003-NR-A_2,1,WF,003,NR,A,2,Female,Sad
P063,WF-003-NR-A_2,2,WF,003,NR,A,2,Female,Sad
p057,WF-003-NR-A_2,3,WF,003,NR,A,2,Female,Sad
P035,WF-003-NR-A_2,1,WF,003,NR,A,2,Female,Sad
P034,WF-003-NR-A_2,1,WF,003,NR,A,2,Female,Sad
P049,WF-003-NR-A_2,3,WF,003,NR,A,2,Female,Sad
P047,WF-003-NR-A_2,1,WF,003,NR,A,2,Female,Sad
P030,WF-003-NR-A_2,1,WF,003,NR,A,2,Female,Sad
P007,WF-003-NR-A_2,2,WF,003,NR,A,2,Female,Sad
P024,WF-003-NR-A_2,3,WF,003,NR,A,2,Female,Sad
P002,WF-003-NR-A_2,2,WF,003,NR,A,2,Female,Sad
P065,WF-003-NR-A_3,1,WF,003,NR,A,3,Female,Surprised
P063,WF-003-NR-A_3,2,WF,003,NR,A,3,Female,Surprised
p057,WF-003-NR-A_3,2,WF,003,NR,A,3,Female,Surprised
P035,WF-003-NR-A_3,1,WF,003,NR,A,3,Female,Surprised
P034,WF-003-NR-A_3,1,WF,003,NR,A,3,Female,Surprised
P049,WF-003-NR-A_3,2,WF,003,NR,A,3,Female,Surprised
P047,WF-003-NR-A_3,1,WF,003,NR,A,3,Female,Surprised
P030,WF-003-NR-A_3,1,WF,003,NR,A,3,Female,Surprised
P007,WF-003-NR-A_3,1,WF,003,NR,A,3,Female,Surprised
P024,WF-003-NR-A_3,1,WF,003,NR,A,3,Female,Surprised
P002,WF-003-NR-A_3,1,WF,003,NR,A,3,Female,Surprised
P065,WF-003-NR-A_4,3,WF,003,NR,A,4,Female,Angry
P063,WF-003-NR-A_4,4,WF,003,NR,A,4,Female,Angry
p057,WF-003-NR-A_4,4,WF,003,NR,A,4,Female,Angry
P035,WF-003-NR-A_4,5,WF,003,NR,A,4,Female,Angry
P034,WF-003-NR-A_4,2,WF,003,NR,A,4,Female,Angry
P049,WF-003-NR-A_4,5,WF,003,NR,A,4,Female,Angry
P047,WF-003-NR-A_4,3,WF,003,NR,A,4,Female,Angry
P030,WF-003-NR-A_4,4,WF,003,NR,A,4,Female,Angry
P007,WF-003-NR-A_4,4,WF,003,NR,A,4,Female,Angry
P024,WF-003-NR-A_4,4,WF,003,NR,A,4,Female,Angry
P002,WF-003-NR-A_4,4,WF,003,NR,A,4,Female,Angry
P065,WF-003-NR-A_5,3,WF,003,NR,A,5,Female,Disgusted
P063,WF-003-NR-A_5,4,WF,003,NR,A,5,Female,Disgusted
p057,WF-003-NR-A_5,3,WF,003,NR,A,5,Female,Disgusted
P035,WF-003-NR-A_5,1,WF,003,NR,A,5,Female,Disgusted
P034,WF-003-NR-A_5,1,WF,003,NR,A,5,Female,Disgusted
P049,WF-003-NR-A_5,3,WF,003,NR,A,5,Female,Disgusted
P047,WF-003-NR-A_5,1,WF,003,NR,A,5,Female,Disgusted
P030,WF-003-NR-A_5,1,WF,003,NR,A,5,Female,Disgusted
P007,WF-003-NR-A_5,2,WF,003,NR,A,5,Female,Disgusted
P024,WF-003-NR-A_5,5,WF,003,NR,A,5,Female,Disgusted
P002,WF-003-NR-A_5,3,WF,003,NR,A,5,Female,Disgusted
P065,WF-003-NR-A_6,1,WF,003,NR,A,6,Female,Scared
P063,WF-003-NR-A_6,2,WF,003,NR,A,6,Female,Scared
p057,WF-003-NR-A_6,1,WF,003,NR,A,6,Female,Scared
P035,WF-003-NR-A_6,1,WF,003,NR,A,6,Female,Scared
P034,WF-003-NR-A_6,1,WF,003,NR,A,6,Female,Scared
P049,WF-003-NR-A_6,1,WF,003,NR,A,6,Female,Scared
P047,WF-003-NR-A_6,1,WF,003,NR,A,6,Female,Scared
